0	0.180501	0.180501	0.180501	0.180501	0.180501	0.180501	0.180501	0.180501	0.180501	0.180501	0.180501	0.180501	0.180501	0.180501	0.117823	0.117823	-0.226328	-0.226328	-0.226328	-0.226328
0	0.046702	0.046702	0.046702	0.046702	0.046702	0.046702	0.046702	0.046702	0.046702	0.046702	0.046702	-0.008352	-0.008352	-0.008352	-0.008352	-0.008352	-0.008352	-0.008352	-0.008352	-0.008352
0	0.092704	0.092704	0.092704	0.092704	0.092704	0.092704	0.092704	0.092704	0.092704	0.092704	0.092704	0.096510	0.096510	0.096510	0.096510	0.096510	0.096510	0.096510	0.096510	0.096510
0	0.430956	0.430956	0.430956	0.430956	0.430956	0.430956	0.987629	0.987629	0.987629	0.987629	0.987629	0.987629	0.987629	0.987629	0.987629	0.987629	0.987629	0.987629	0.987629	0.987629
0	0.111430	0.111430	0.111430	0.111430	0.111430	0.111430	0.111430	0.111430	0.111430	0.111430	0.111430	0.111430	0.111430	0.092568	0.092568	0.092568	0.092568	0.092568	0.092568	0.092568
0	-0.335943	-0.335943	-0.335943	-0.335943	-0.335943	-0.335943	-0.335943	-0.335943	-0.323699	-0.323699	-0.323699	-0.323699	-0.323699	-0.323699	-0.323699	-0.323699	-0.323699	-0.323699	-0.323699	-0.323699
1	-0.000000	-0.000000	-21.427942	-19.047054	-38.094108	-83.330871	-159.519088	-173.804396	-140.472043	-102.377925	-97.616169	-102.377925	-92.854393	-76.188227	-42.855874	-11.904410	-0.000000	4.761766	9.523532	4.761766
0	-0.002090	-0.002090	-0.002090	-0.002090	-0.002090	-0.002090	-0.002090	-0.002090	-0.002090	-0.002090	-0.002090	-0.002090	-0.002090	-0.002090	-0.002090	0.001714	0.001714	0.001714	0.001714	0.001714
0	0.024753	0.024753	0.024753	0.024753	0.024753	0.024753	0.024753	0.024753	0.024753	0.024753	0.024753	0.024753	0.024753	0.024753	0.024753	0.024753	0.024753	0.024753	0.024753	-0.024284
0	0.223937	0.223937	0.223937	0.223937	0.223937	0.223937	0.223937	0.223937	0.223937	0.223937	0.223937	0.223937	0.011732	0.011732	0.011732	0.011732	0.011732	0.011732	0.011732	0.011732
0	0.069082	0.069082	0.069082	0.069082	-0.000640	-0.000640	-0.000640	-0.000640	-0.000640	-0.000640	-0.000640	-0.000640	-0.000640	-0.000640	-0.000640	-0.000640	-0.000640	-0.000640	-0.000640	-0.000640
0	-0.060239	-0.060239	-0.060239	-0.060239	-0.104303	-0.104303	-0.104303	-0.104303	-0.104303	-0.104303	-0.104303	-0.104303	-0.104303	-0.104303	-0.104303	-0.104303	-0.104303	-0.104303	-0.104303	-0.104303
0	-0.009255	-0.009255	-0.009255	-0.009255	-0.009255	-0.009255	0.084199	0.084199	0.084199	0.084199	0.084199	0.084199	0.084199	0.084199	0.084199	0.084199	0.084199	0.084199	0.084199	0.084199
0	0.267315	0.267315	0.267315	0.267315	0.267315	0.267315	0.267315	0.267315	0.267315	0.209035	0.209035	0.209035	0.209035	0.209035	0.209035	0.209035	0.209035	0.209035	0.209035	0.209035
0	0.018975	0.018975	0.018975	0.018975	0.018975	0.018975	0.018975	0.018975	0.018975	0.018975	0.018975	0.018975	0.018975	0.018975	0.018975	0.018975	0.018975	0.018975	0.018975	0.018975
0	-0.072998	-0.072998	-0.072998	-0.072998	-0.072998	-0.072998	-0.072998	-0.072998	-0.072998	-0.072998	-0.072998	-0.072998	-0.072998	-0.072998	-0.072998	-0.072998	-0.072998	-0.072998	-0.072998	-0.072998
0	0.015878	0.015878	0.015878	0.015878	0.015878	0.015878	0.015878	0.015878	0.015878	0.015878	0.015878	0.015878	0.015878	0.015878	0.015878	0.015878	-0.028660	-0.028660	-0.028660	-0.028660
0	0.282612	0.282612	0.282612	0.282612	0.282612	0.282612	0.282612	0.282612	0.282612	0.282612	0.222620	0.222620	0.222620	0.222620	0.222620	0.222620	0.222620	0.222620	0.222620	0.222620
0	0.091937	0.091937	0.091937	0.091937	0.091937	0.091937	0.091937	0.091937	0.091937	0.091937	0.091937	-0.512666	-0.512666	-0.512666	-0.512666	-0.512666	-0.512666	-0.512666	-0.512666	-0.512666
0	-0.588036	-0.588036	-0.588036	-0.588036	-0.588036	-0.588036	-0.588036	-0.588036	-0.588036	-0.588036	-0.588036	-0.588036	-0.588036	-0.588036	-0.591787	-0.591787	-0.591787	-0.591787	-0.591787	-0.591787
0	0.006870	0.006870	0.080660	0.080660	0.080660	0.080660	0.080660	0.080660	0.080660	0.080660	0.080660	0.080660	0.080660	0.080660	0.080660	0.080660	0.080660	0.080660	0.080660	0.080660
0	0.096601	0.096601	0.096601	0.096601	-0.288102	-0.288102	0.436887	0.436887	0.436887	0.436887	0.436887	0.436887	0.436887	0.436887	0.436887	0.436887	0.436887	0.436887	0.436887	0.436887
0	-0.043776	-0.421977	-0.421977	-0.421977	-0.421977	-0.421977	-0.421977	-0.421977	-0.421977	-0.421977	-0.421977	-0.421977	-0.421977	-0.421977	-0.421977	-0.421977	-0.421977	-0.421977	-0.421977	-0.421977
0	0.359061	0.359061	0.359061	0.359061	0.177245	0.177245	0.177245	0.177245	0.177245	0.177245	0.177245	0.177245	0.177245	0.177245	0.177245	0.177245	0.177245	0.177245	0.177245	0.177245
0	0.022363	0.022363	0.022363	0.022363	0.022363	0.022363	0.022363	0.022363	0.022363	0.022363	0.022363	0.022363	0.028264	0.028264	0.028264	0.028264	0.028264	0.028264	0.028264	0.028264
0	-1.041340	-1.041340	-1.041340	-1.041340	-1.025050	-1.025050	-1.025050	-1.025050	-1.025050	-1.025050	-1.025050	-1.025050	-1.025050	-1.025050	-1.025050	-1.025050	-1.025050	-1.025050	-1.025050	-1.025050
0	0.950018	0.950018	0.950018	0.122294	0.122294	0.122294	0.122294	0.122294	0.122294	0.122294	0.122294	0.122294	0.122294	0.122294	0.122294	0.122294	0.122294	0.122294	0.122294	0.122294
0	0.140965	0.140965	0.140965	0.140965	0.140965	0.140965	0.140965	0.140965	0.140965	0.140965	0.140965	0.140965	0.140965	0.140965	0.019540	0.019540	0.019540	0.019540	0.019540	0.019540
0	-0.015917	-0.015917	-0.015917	-0.015917	-0.015917	-0.015917	-0.015917	-0.015917	-0.015917	-0.015917	0.022496	0.022496	0.022496	0.022496	0.022496	0.022496	0.022496	0.022496	0.022496	0.022496
1	0.133871	-0.016357	-0.016357	-0.166586	-0.617250	-0.917706	-1.819045	-56.050006	-110.280683	-147.386104	-445.731856	-544.578975	-248.036656	-123.951153	-38.623981	-23.451329	-18.794347	-0.467032	8.846863	19.362544
0	-0.016228	-0.016228	-0.016228	-0.016228	-0.016228	-0.016228	0.026910	0.026910	0.026910	0.026910	0.026910	0.026910	0.026910	0.026910	0.026910	0.026910	0.026910	0.026910	0.026910	0.026910
0	-0.188704	0.444150	0.444150	-0.964039	-0.964039	-0.964039	-0.964039	-0.964039	-0.964039	-0.964039	-0.964039	-0.964039	-0.964039	-0.964039	-0.964039	-0.964039	-0.964039	-0.964039	-0.964039	-0.964039
0	-1.064986	-1.064986	-1.064986	-1.064986	-1.064986	-1.064986	-1.064986	-1.064986	-1.064986	-1.064986	-1.064986	-1.064986	-1.064986	-1.175394	-1.175394	-1.175394	-1.175394	-1.175394	-1.175394	-1.175394
1	0.000000	0.000000	-2.412809	9.651254	255.758118	132.704686	-103.750934	-45.843441	24.128125	-14.476871	48.256250	28.953752	2.412809	-9.651254	-19.302498	-12.064062	-4.825627	4.825627	-2.412809	0.000000
0	0.102879	0.102879	0.102879	0.102879	-0.007882	-0.007882	-0.007882	-0.007882	-0.007882	-0.007882	-0.007882	-0.007882	-0.007882	-0.007882	-0.007882	-0.007882	-0.007882	-0.007882	-0.007882	-0.007882
0	-0.219344	-0.219344	-0.219344	-0.219344	-0.219344	-0.219344	-0.219344	-0.219344	0.218377	0.218377	0.218377	0.218377	0.218377	0.218377	0.218377	0.218377	0.218377	0.218377	0.218377	0.218377
0	0.049730	0.049730	0.049730	0.049730	0.049730	0.049730	0.049730	0.049730	0.049730	0.049730	0.049730	0.049730	0.049730	0.049730	0.049730	0.049730	0.049730	-0.004100	-0.004100	-0.004100
0	0.048733	0.048733	0.048733	0.048733	0.048733	0.048733	0.048733	0.048733	0.048733	0.048733	0.048733	0.048733	0.048733	0.048733	0.048733	0.048733	0.048733	0.048733	0.048733	0.025595
0	-0.009697	-0.009697	-0.009697	-0.009697	-0.009697	-0.009697	-0.009697	-0.009697	-0.009697	-0.009697	-0.009697	-0.009697	-0.009697	-0.009697	-0.009697	-0.009697	-0.009697	0.144428	0.144428	0.144428
0	-0.057015	-0.057015	-0.057015	-0.057015	-0.057015	-0.057015	-0.057015	-0.057015	-0.057015	-0.057015	-0.057015	-0.057015	-0.057015	-0.057015	-0.057015	-0.057015	-0.057015	-0.057015	-0.057015	-0.057015
0	0.015205	0.015205	0.015205	0.015205	0.015205	0.015205	0.015205	0.015205	0.015205	0.015205	0.015205	-0.062552	-0.062552	-0.062552	-0.062552	-0.062552	-0.062552	-0.062552	-0.062552	-0.062552
0	0.001823	0.001823	0.001823	0.001823	0.001823	0.001823	0.001823	0.001823	0.001823	0.001823	0.001823	0.001823	-0.092021	-0.092021	-0.092021	-0.092021	-0.092021	-0.092021	-0.092021	-0.092021
0	0.030286	-0.114435	-0.114435	-0.114435	-0.114435	-0.114435	-0.114435	-0.114435	-0.114435	-0.114435	-0.114435	-0.114435	-0.114435	-0.114435	-0.114435	-0.114435	-0.114435	-0.114435	-0.114435	-0.114435
0	0.021464	0.021464	0.021464	0.021464	0.021464	0.021464	0.021464	0.021464	0.021464	0.021464	0.021464	0.021464	0.021464	0.021464	0.021464	0.021464	0.021464	0.021464	0.021464	0.021464
0	0.022246	0.022246	0.022246	0.022246	0.022246	0.022246	0.022246	0.022246	0.022246	0.022246	0.022246	0.022246	0.022246	0.022246	0.022246	0.022246	0.022246	0.022246	0.022246	0.022246
0	-0.059369	-0.059369	-0.059369	-0.059369	-0.021725	-0.021725	-0.021725	-0.021725	-0.021725	-0.021725	-0.021725	-0.021725	-0.021725	-0.021725	-0.021725	-0.021725	-0.021725	-0.021725	-0.021725	-0.021725
0	0.076561	0.076561	0.076561	0.076561	0.076561	0.076561	0.076561	0.076561	0.076561	0.076561	0.076561	0.076561	0.076561	0.076561	0.076561	0.076561	0.076561	0.076561	0.047430	0.047430
0	0.231835	0.231835	0.231835	0.231835	0.231835	0.231835	0.231835	0.231835	0.160648	0.160648	0.160648	0.160648	0.160648	0.160648	0.160648	0.160648	0.160648	0.160648	0.160648	0.160648
1	0.243156	0.486312	0.000000	-0.162104	-2.350507	-39.472355	-99.045204	-109.744259	-222.000981	-463.049409	-330.773401	-137.950146	-44.821784	-13.454626	-5.106274	7.456781	13.697733	10.050443	8.510456	8.672560
0	0.141649	0.141649	0.141649	0.002707	0.002707	0.002707	0.002707	0.002707	0.002707	0.002707	0.002707	0.002707	0.002707	0.002707	0.002707	0.002707	0.002707	0.002707	0.002707	0.002707
0	-0.030561	-0.030561	-0.030561	-0.030561	-0.030561	-0.030561	-0.030561	-0.030561	-0.030561	-0.030561	-0.030561	-0.030561	-0.030561	-0.030561	-0.030561	0.120327	0.120327	0.120327	0.120327	0.120327
0	0.159581	0.159581	-0.017650	-0.017650	-0.017650	-0.017650	-0.017650	-0.017650	-0.017650	-0.017650	-0.017650	-0.017650	-0.017650	-0.017650	-0.017650	-0.017650	-0.017650	-0.017650	-0.017650	-0.017650
0	1.496795	1.496795	1.496795	1.496795	1.496795	1.496795	1.496795	1.496795	1.772276	1.772276	1.772276	1.772276	1.772276	1.772276	1.772276	1.772276	1.356931	1.356931	1.356931	1.356931
0	-0.071641	-0.071641	-0.071641	0.391250	0.391250	0.391250	0.391250	0.391250	0.391250	0.391250	0.391250	0.391250	0.391250	0.391250	0.391250	0.391250	0.391250	0.391250	0.391250	0.391250
0	-0.062175	-0.062175	-0.368162	-0.368162	-0.368162	-0.368162	-0.368162	-0.368162	-0.368162	-0.368162	-0.368162	-0.368162	-0.368162	-0.368162	-0.368162	-0.368162	-0.368162	-0.368162	-0.368162	-0.368162
0	-0.097206	-0.097206	-0.097206	-0.097206	-0.097206	-0.097206	-0.097206	-0.097206	-0.035360	-0.035360	-0.035360	-0.035360	-0.035360	-0.035360	-0.035360	-0.035360	-0.035360	-0.035360	-0.035360	-0.035360
0	0.253838	0.253838	0.253838	0.253838	0.253838	0.253838	0.253838	0.253838	0.253838	0.253838	0.253838	0.253838	0.253838	0.253838	0.253838	0.253838	0.253838	0.253838	0.253838	0.253838
0	0.074942	0.074942	0.074942	0.074942	0.074942	0.074942	0.113009	0.113009	0.113009	0.113009	0.113009	0.113009	0.113009	0.113009	0.113009	0.113009	0.113009	0.113009	0.113009	0.113009
1	-1.422366	-1.422366	-0.816394	-0.816394	-2.937288	-7.482052	-15.965618	-30.508880	-52.323675	-84.137036	-145.339456	-158.065546	-126.554818	-98.983422	-77.774384	-79.289315	-204.118565	-213.511364	-134.432500	-18.389528
0	0.942378	0.942378	0.942378	0.942378	0.942378	0.942378	0.942378	1.100386	1.100386	1.100386	1.100386	1.100386	1.100386	1.100386	1.100386	1.100386	1.100386	1.100386	1.100386	1.100386
0	-0.150870	-0.150870	-0.150870	-0.162856	-0.162856	-0.162856	-0.162856	-0.162856	-0.162856	-0.162856	-0.027311	-0.027311	-0.027311	-0.027311	-0.027311	-0.027311	-0.027311	0.097301	0.097301	0.097301
0	0.059907	0.059907	0.059907	0.059907	0.059907	0.059907	0.059907	0.059907	0.059907	0.059907	0.059907	0.059907	0.059907	0.029818	0.029818	0.029818	0.029818	0.029818	0.029818	0.029818
0	0.142152	0.142152	0.142152	0.142152	0.142152	0.142152	0.142152	0.142152	0.142152	0.142152	0.121075	0.121075	0.121075	0.121075	0.121075	0.121075	0.121075	0.121075	0.121075	0.121075
1	-7.113940	-6.096569	12.216046	3.059724	-19.322337	106.830703	-105.798063	-134.284420	-27.461268	6.111828	0.007630	-22.374460	-53.912745	-91.555375	-63.069116	-42.721788	-14.235529	-18.304995	-20.339679	-7.113940
0	-0.024239	-0.024239	-0.024239	-0.024239	-0.024239	-0.024239	-0.024239	-0.024239	-0.130195	-0.130195	-0.130195	-0.130195	-0.130195	-0.130195	-0.130195	-0.130195	-0.130195	-0.130195	-0.130195	-0.130195
0	0.386248	0.386248	0.386248	0.386248	0.386248	0.386248	0.490167	0.490167	0.490167	0.490167	0.490167	0.490167	0.490167	0.490167	0.490167	0.490167	0.490167	0.490167	0.490167	0.490167
0	-0.180861	-0.180861	-0.180861	-0.180861	-0.180861	-0.180861	-0.180861	-0.180861	-0.180861	-0.180861	-0.180861	-0.180861	0.043283	0.043283	0.043283	0.043283	0.043283	0.043283	0.043283	0.043283
0	0.100472	0.100472	0.100472	0.100472	0.100472	0.100472	0.100472	0.100472	0.100472	0.100472	0.100472	0.100472	0.100472	0.100472	0.100472	0.100472	0.100472	0.100472	0.100472	0.008775
0	3.791985	3.791985	3.791985	3.791985	3.791985	3.791985	3.791985	3.791985	3.791985	3.791985	3.791985	3.791985	3.992599	3.992599	3.992599	3.992599	3.992599	3.992599	3.992599	3.992599
0	-0.751181	-0.751181	-0.751181	-0.751181	-0.751181	-0.751181	-0.751181	-0.751181	-0.751181	-0.751181	-0.751181	-0.751181	-0.751181	-0.751181	-0.751181	-0.751181	-0.712411	-0.712411	-0.712411	-0.712411
0	-1.011578	-1.011578	-1.011578	-1.011578	-1.011578	-1.011578	-1.011578	-1.011578	-1.011578	-1.011578	-1.011578	-1.011578	-1.011578	-1.011578	-1.011578	1.235347	1.235347	1.235347	1.235347	1.235347
0	-0.046355	-0.046355	-0.046355	-0.046355	-0.046355	-0.046355	-0.046355	-0.046355	-0.046355	-0.046355	-0.046355	-0.046355	-0.046355	-0.046355	0.177913	0.177913	0.177913	0.177913	0.177913	0.177913
0	0.205737	0.205737	0.205737	0.205737	0.205737	0.205737	0.205737	0.205737	0.205737	0.205737	0.205737	0.290071	0.290071	0.290071	0.290071	0.290071	0.290071	0.290071	0.290071	0.290071
0	-0.007143	-0.007143	-0.007143	-0.007143	-0.007143	-0.007143	-0.007143	-0.007143	-0.007143	-0.007143	-0.007143	-0.007143	-0.007143	-0.007143	-0.007143	0.060149	0.060149	0.060149	0.060149	0.060149
0	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.364637	0.364637
0	-0.015487	-0.015487	-0.015487	-0.015487	-0.015487	-0.015487	-0.015487	-0.015487	-0.015487	-0.015487	-0.015487	-0.015487	-0.015487	-0.015487	-0.015487	-0.015487	-0.015487	-0.015487	-0.015487	-0.015487
0	-0.086011	-0.086011	-0.086011	-0.086011	-0.086011	-0.086011	-0.086011	0.038187	0.038187	0.038187	0.038187	0.038187	0.038187	0.038187	0.038187	0.038187	0.038187	0.038187	0.038187	0.038187
0	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	-0.036722	-0.036722	-0.036722	-0.036722	-0.036722	-0.036722	-0.036722	-0.036722	-0.036722
0	0.028583	0.028583	0.028583	0.028583	-0.022739	-0.022739	-0.022739	-0.022739	-0.022739	-0.022739	-0.022739	-0.022739	-0.022739	-0.022739	-0.022739	-0.022739	-0.022739	-0.022739	-0.022739	-0.022739
0	-0.019266	-0.019266	-0.019266	-0.019266	-0.019266	-0.019266	-0.019266	-0.019266	-0.019266	-0.019266	-0.019266	-0.019266	-0.019266	-0.019266	-0.019266	-0.019266	-0.019266	-0.019266	-0.019266	-0.114460
1	-0.703254	-1.406519	-0.703254	0.703254	0.000000	0.703254	1.406519	-0.703254	2.109773	-0.703254	-2.109773	0.000000	-1.406519	-1.406519	-1.406519	-0.703254	-1.406519	0.000000	0.000000	0.000000
0	-0.671211	-0.671211	-0.671211	-0.671211	-0.671211	-0.673486	-0.673486	-0.673486	-0.673486	-0.673486	-0.673486	-0.673486	-0.673486	-0.673486	-0.673486	-0.673486	-0.673486	-0.673486	-0.673486	-0.673486
0	-0.078413	-0.078413	-0.078413	-0.078413	-0.078413	-0.078413	-0.078413	-0.078413	-0.078413	-0.078413	-0.078413	-0.078413	-0.078413	-0.078413	-0.078413	-0.078413	-0.078413	-0.078413	-0.078413	-0.078413
0	0.047590	0.047590	0.047590	0.047590	0.047590	0.047590	0.047590	0.047590	0.047590	0.047590	0.047590	0.047590	0.047590	0.047590	0.047590	0.047590	0.047590	0.047590	0.047590	0.047590
0	-0.021848	-0.021848	-0.021848	-0.021848	-0.021848	-0.021848	-0.021848	-0.021848	-0.021848	-0.068342	-0.068342	-0.068342	-0.068342	-0.068342	-0.068342	-0.068342	-0.068342	-0.068342	-0.068342	-0.068342
0	0.197779	0.197779	0.197779	0.197779	0.197779	0.197779	0.197779	0.197779	0.197779	0.197779	0.197779	0.197779	0.100382	0.100382	0.100382	0.100382	0.100382	0.100382	0.100382	0.100382
